Station N.,Date,Time,Magnet ID,B (mT),Zero (mT),Numero de Caja,B Absoluto (mT),Medicion Numero
1,2025-01-09,11:29:07,238,9.36,6.16,A4,,
1,2025-01-09,11:29:41,239,9.46,6.16,A4,,
1,2025-01-09,11:30:02,240,9.48,6.16,A4,,
1,2025-01-09,11:31:02,241,9.54,6.16,A4,,
1,2025-01-09,11:31:15,242,9.52,6.16,A4,,
1,2025-01-09,11:31:44,243,9.5,6.16,A4,,
1,2025-01-09,11:32:14,244,9.44,6.16,A4,,
1,2025-01-09,11:32:57,245,9.56,6.16,A4,,
1,2025-01-09,11:33:13,246,9.5,6.16,A4,,
1,2025-01-09,11:33:38,247,9.32,6.16,A4,,
1,2025-01-09,11:34:00,248,9.62,6.16,A4,,
1,2025-01-09,11:34:25,249,9.5,6.16,A4,,
1,2025-01-09,11:34:48,250,9.46,6.16,A4,,
1,2025-01-09,11:43:41,251,9.56,6.16,A5,,
1,2025-01-09,11:43:55,252,9.6,6.16,A5,,
1,2025-01-09,11:44:24,253,9.5,6.16,A5,,
1,2025-01-09,11:45:04,254,9.54,6.16,A5,,
1,2025-01-09,11:45:31,255,9.54,6.16,A5,,
1,2025-01-09,11:46:02,256,9.5,6.16,A5,,
1,2025-01-09,11:46:46,257,9.52,6.16,A5,,
1,2025-01-09,11:47:08,258,9.46,6.16,A5,,
1,2025-01-09,11:47:30,259,9.54,6.16,A5,,
1,2025-01-09,11:47:49,260,9.5,6.16,A5,,
1,2025-01-09,11:48:49,261,9.46,6.16,A5,,
1,2025-01-09,11:49:04,262,9.5,6.16,A5,,
1,2025-01-09,11:49:29,263,9.5,6.16,A5,,
1,2025-01-09,11:49:55,264,9.6,6.16,A5,,
1,2025-01-09,11:50:21,265,9.5,6.16,A5,,
1,2025-01-09,11:51:12,266,9.34,6.16,A5,,
1,2025-01-09,11:51:40,267,9.5,6.16,A5,,
1,2025-01-09,11:52:27,268,9.52,6.16,A5,,
1,2025-01-09,11:52:54,269,9.56,6.16,A5,,
1,2025-01-09,11:53:11,270,9.44,6.16,A5,,
1,2025-01-09,11:54:08,271,9.5,6.16,A6,,
1,2025-01-09,11:54:26,272,9.48,6.16,A6,,
1,2025-01-09,11:55:03,273,9.5,6.16,A6,,
1,2025-01-09,11:56:32,274,9.52,6.16,A6,,
1,2025-01-09,11:57:02,275,9.58,6.16,A6,,
1,2025-01-09,11:57:22,276,9.52,6.16,A6,,
1,2025-01-09,11:57:43,277,9.54,6.16,A6,,
1,2025-01-09,11:58:01,278,9.64,6.16,A6,,
1,2025-01-09,11:58:26,279,9.46,6.16,A6,,
1,2025-01-09,11:58:43,280,9.48,6.16,A6,,
1,2025-01-09,12:00:23,281,9.44,6.16,A6,,
1,2025-01-09,12:00:34,282,9.42,6.16,A6,,
1,2025-01-09,12:00:56,283,9.48,6.16,A6,,
1,2025-01-09,12:01:11,284,9.6,6.16,A6,,
1,2025-01-09,12:01:26,285,9.54,6.16,A6,,
1,2025-01-09,12:01:46,286,9.5,6.16,A6,,
1,2025-01-09,12:02:07,287,9.5,6.16,A6,,
1,2025-01-09,12:02:33,288,9.52,6.16,A6,,
1,2025-01-09,12:02:54,289,9.46,6.16,A6,,
1,2025-01-09,12:03:08,290,9.58,6.16,A6,,
1,2025-01-09,12:04:17,291,9.52,6.16,A7,,
1,2025-01-09,12:04:34,292,9.56,6.16,A7,,
1,2025-01-09,12:04:58,293,9.6,6.16,A7,,
1,2025-01-09,12:05:16,294,9.6,6.16,A7,,
1,2025-01-09,12:05:31,295,9.56,6.16,A7,,
1,2025-01-09,12:05:51,296,9.38,6.16,A7,,
1,2025-01-09,12:06:14,297,9.46,6.16,A7,,
1,2025-01-09,12:06:41,298,9.66,6.16,A7,,
1,2025-01-09,12:07:13,299,9.58,6.16,A7,,
1,2025-01-09,12:07:28,300,9.54,6.16,A7,,
1,2025-01-09,12:09:18,301,9.52,6.16,A7,,
1,2025-01-09,12:09:31,302,9.5,6.16,A7,,
1,2025-01-09,12:09:48,303,9.54,6.16,A7,,
1,2025-01-09,12:10:15,304,9.5,6.16,A7,,
1,2025-01-09,12:10:39,305,9.46,6.16,A7,,
1,2025-01-09,12:10:55,306,9.54,6.16,A7,,
1,2025-01-09,12:11:20,307,9.5,6.16,A7,,
1,2025-01-09,12:11:44,308,9.52,6.16,A7,,
1,2025-01-09,12:12:05,309,9.58,6.16,A7,,
1,2025-01-09,12:12:26,310,9.56,6.16,A7,,
1,2025-01-09,12:13:31,311,9.54,6.16,A8,,
1,2025-01-09,12:13:42,312,9.52,6.16,A8,,
1,2025-01-09,12:13:58,313,9.62,6.16,A8,,
1,2025-01-09,12:14:17,314,9.46,6.16,A8,,
1,2025-01-09,12:14:33,315,9.6,6.16,A8,,
1,2025-01-09,12:14:51,316,9.5,6.16,A8,,
1,2025-01-09,12:15:10,317,9.58,6.16,A8,,
1,2025-01-09,12:15:33,318,9.4,6.16,A8,,
1,2025-01-09,12:15:57,319,9.4,6.16,A8,,
1,2025-01-09,12:16:12,320,9.48,6.16,A8,,
1,2025-01-09,12:17:05,321,9.36,6.16,A8,,
1,2025-01-09,12:17:20,322,9.44,6.16,A8,,
1,2025-01-09,12:17:42,323,9.6,6.16,A8,,
1,2025-01-09,12:18:13,324,9.5,6.16,A8,,
1,2025-01-09,12:18:41,325,9.52,6.16,A8,,
1,2025-01-09,12:18:59,326,9.5,6.16,A8,,
1,2025-01-09,12:19:24,327,9.52,6.16,A8,,
1,2025-01-09,12:19:43,328,9.5,6.16,A8,,
1,2025-01-09,12:20:08,329,9.6,6.16,A8,,
1,2025-01-09,12:20:32,330,9.62,6.16,A8,,
1,2025-01-09,12:22:26,331,9.44,6.16,B1,,
1,2025-01-09,12:22:37,332,9.58,6.16,B1,,
1,2025-01-09,12:22:54,333,9.54,6.16,B1,,
1,2025-01-09,12:23:15,334,9.5,6.16,B1,,
1,2025-01-09,12:23:34,335,9.62,6.16,B1,,
1,2025-01-09,12:24:02,336,9.44,6.16,B1,,
1,2025-01-09,12:24:30,337,9.62,6.16,B1,,
1,2025-01-09,12:24:53,338,9.44,6.16,B1,,
1,2025-01-09,12:25:13,339,9.46,6.16,B1,,
1,2025-01-09,12:25:29,340,9.44,6.16,B1,,
1,2025-01-09,12:26:33,341,9.5,6.16,B1,,
1,2025-01-09,12:26:47,342,9.6,6.16,B1,,
1,2025-01-09,12:27:12,343,9.5,6.16,B1,,
1,2025-01-09,12:27:32,344,9.54,6.16,B1,,
1,2025-01-09,12:28:02,345,9.54,6.16,B1,,
1,2025-01-09,12:28:20,346,9.4,6.16,B1,,
